timestamp,g_w_hat_MWh,g_w_real_MWh,lambda_S,lambda_I,eta_S,eta_I
2023-01-16 03:00:00,7635.0,8185.5,53.3,-17.74,-0.028817214492622565,0.295568
2023-01-16 04:00:00,6852.0,7531.5,60.14,45.43,-0.028817214492622565,0.295568
2023-01-16 05:00:00,7152.0,8180.25,82.66,-86.04,-0.028817214492622565,0.295568
2023-01-16 06:00:00,6717.5,7864.25,146.92,-94.05,-0.028817214492622565,0.295568
2023-01-16 07:00:00,6406.25,7703.25,166.38,259.7,-0.028817214492622565,0.295568
2023-01-16 08:00:00,6276.25,7810.0,176.71,212.59,-0.028817214492622565,0.295568
2023-01-16 09:00:00,6126.25,7284.25,161.52,47.59,-0.028817214492622565,0.295568
2023-01-16 10:00:00,5780.0,6309.5,142.71,51.16,-0.028817214492622565,0.295568
2023-01-16 11:00:00,5550.5,6133.5,143.36,-30.94,-0.028817214492622565,0.295568
2023-01-16 12:00:00,5795.0,6492.75,139.71,182.32,-0.028817214492622565,0.295568
2023-01-16 13:00:00,6388.5,7612.25,133.84,10.25,-0.028817214492622565,0.295568
2023-01-16 14:00:00,7256.25,8691.75,134.2,197.83,-0.028817214492622565,0.295568
2023-01-16 15:00:00,8285.25,9820.75,138.42,230.6,-0.028817214492622565,0.295568
2023-01-16 16:00:00,9172.0,11015.0,143.29,166.6,-0.028817214492622565,0.295568
2023-01-16 17:00:00,10018.0,10889.25,158.47,126.18,-0.028817214492622565,0.295568
2023-01-16 18:00:00,10877.75,11421.25,165.06,79.28,-0.028817214492622565,0.295568
2023-01-16 19:00:00,10557.5,11738.75,142.99,219.53,-0.028817214492622565,0.295568
2023-01-16 20:00:00,10695.75,11751.5,130.14,266.41,-0.028817214492622565,0.295568
2023-01-16 21:00:00,10632.25,11905.25,121.37,23.49,-0.028817214492622565,0.295568
2023-01-16 22:00:00,10220.25,11528.75,117.09,227.48,-0.028817214492622565,0.295568
2023-01-16 23:00:00,9910.0,11796.25,103.94,395.54,-0.028817214492622565,0.295568
2023-01-17 00:00:00,10933.5,11004.5,93.34,21.16,-0.026312127256005333,0.181286
2023-01-17 01:00:00,10434.25,10796.25,89.89,85.15,-0.026312127256005333,0.181286
2023-01-17 02:00:00,10191.0,10016.5,87.33,26.11,-0.026312127256005333,0.181286
2023-01-17 03:00:00,10044.25,10331.0,85.05,77.86,-0.026312127256005333,0.181286
2023-01-17 04:00:00,9988.0,10510.0,87.19,180.33,-0.026312127256005333,0.181286
2023-01-17 05:00:00,9918.0,10219.5,95.01,35.82,-0.026312127256005333,0.181286
2023-01-17 06:00:00,11064.0,11266.25,111.13,-191.08,-0.026312127256005333,0.181286
2023-01-17 07:00:00,10822.5,11217.75,133.78,197.01,-0.026312127256005333,0.181286
2023-01-17 08:00:00,10738.0,11389.0,144.38,254.93,-0.026312127256005333,0.181286
2023-01-17 09:00:00,10487.5,11251.25,129.31,206.99,-0.026312127256005333,0.181286
2023-01-17 10:00:00,10081.75,10318.75,119.88,17.65,-0.026312127256005333,0.181286
2023-01-17 11:00:00,9454.75,9775.75,116.63,-56.77,-0.026312127256005333,0.181286
2023-01-17 12:00:00,8553.25,8490.5,110.28,171.19,-0.026312127256005333,0.181286
2023-01-17 13:00:00,7516.75,6975.5,123.1,199.12,-0.026312127256005333,0.181286
2023-01-17 14:00:00,6561.25,5025.5,138.77,259.63,-0.026312127256005333,0.181286
2023-01-17 15:00:00,4690.25,3937.5,155.68,110.98,-0.026312127256005333,0.181286
2023-01-17 16:00:00,4079.5,3287.5,171.07,144.31,-0.026312127256005333,0.181286
2023-01-17 17:00:00,3955.75,3202.25,179.41,104.41,-0.026312127256005333,0.181286
2023-01-17 18:00:00,3891.0,3080.75,168.08,247.58,-0.026312127256005333,0.181286
2023-01-17 19:00:00,3750.5,2833.5,166.8,63.83,-0.026312127256005333,0.181286
2023-01-17 20:00:00,3420.25,2508.0,146.34,59.53,-0.026312127256005333,0.181286
2023-01-17 21:00:00,3074.0,3128.25,138.97,388.68,-0.026312127256005333,0.181286
2023-01-17 22:00:00,3731.0,2969.25,132.96,205.96,-0.026312127256005333,0.181286
2023-01-17 23:00:00,3499.75,2988.25,121.36,212.9,-0.026312127256005333,0.181286
2023-01-18 00:00:00,3015.25,2997.0,116.72,194.35,-0.020962590693431416,0.222366
2023-01-18 01:00:00,2955.5,2999.5,118.46,100.88,-0.020962590693431416,0.222366
2023-01-18 02:00:00,2782.5,2747.25,118.42,239.74,-0.020962590693431416,0.222366
2023-01-18 03:00:00,2583.75,2417.0,116.74,289.31,-0.020962590693431416,0.222366
2023-01-18 04:00:00,2401.0,2284.0,113.93,63.4,-0.020962590693431416,0.222366
2023-01-18 05:00:00,2201.25,2230.75,120.29,272.98,-0.020962590693431416,0.222366
2023-01-18 06:00:00,1971.0,2155.75,145.1,362.9,-0.020962590693431416,0.222366
2023-01-18 07:00:00,1679.25,2100.75,163.13,176.75,-0.020962590693431416,0.222366
2023-01-18 08:00:00,1435.5,1965.5,179.26,207.53,-0.020962590693431416,0.222366
2023-01-18 09:00:00,1227.0,1645.75,173.98,271.47,-0.020962590693431416,0.222366
2023-01-18 10:00:00,964.0,1347.5,153.21,205.69,-0.020962590693431416,0.222366
2023-01-18 11:00:00,694.0,1004.25,144.85,87.82,-0.020962590693431416,0.222366
2023-01-18 12:00:00,554.25,905.25,133.84,33.4,-0.020962590693431416,0.222366
2023-01-18 13:00:00,464.5,872.25,134.2,42.71,-0.020962590693431416,0.222366
2023-01-18 14:00:00,428.5,874.75,135.23,72.47,-0.020962590693431416,0.222366
2023-01-18 15:00:00,471.0,918.5,145.07,206.87,-0.020962590693431416,0.222366
2023-01-18 16:00:00,621.5,1058.75,146.14,102.22,-0.020962590693431416,0.222366
2023-01-18 17:00:00,871.0,1228.25,156.43,101.79,-0.020962590693431416,0.222366
2023-01-18 18:00:00,1219.75,1427.75,151.03,137.07,-0.020962590693431416,0.222366
2023-01-18 19:00:00,1633.0,1819.0,126.89,107.04,-0.020962590693431416,0.222366
2023-01-18 20:00:00,1997.25,2270.0,130.62,223.6,-0.020962590693431416,0.222366
2023-01-18 21:00:00,2387.0,3043.25,124.91,-35.75,-0.020962590693431416,0.222366
2023-01-18 22:00:00,2773.25,3904.0,122.56,166.63,-0.020962590693431416,0.222366
2023-01-18 23:00:00,3201.75,4768.75,107.06,-54.03,-0.020962590693431416,0.222366
2023-01-19 00:00:00,4290.0,5818.5,105.97,112.25,-0.02754707546549127,0.222863
2023-01-19 01:00:00,4824.0,6316.25,101.64,23.68,-0.02754707546549127,0.222863
2023-01-19 02:00:00,5256.75,6405.25,99.73,156.61,-0.02754707546549127,0.222863
2023-01-19 03:00:00,5822.75,6535.75,96.65,51.76,-0.02754707546549127,0.222863
2023-01-19 04:00:00,6422.75,6827.75,94.2,24.24,-0.02754707546549127,0.222863
2023-01-19 05:00:00,7094.25,7369.25,105.42,88.73,-0.02754707546549127,0.222863
2023-01-19 06:00:00,7895.0,8163.5,112.32,145.05,-0.02754707546549127,0.222863
2023-01-19 07:00:00,8335.0,8490.5,142.16,250.04,-0.02754707546549127,0.222863
2023-01-19 08:00:00,8612.75,8296.0,151.95,286.83,-0.02754707546549127,0.222863
2023-01-19 09:00:00,8624.0,7685.5,148.11,52.35,-0.02754707546549127,0.222863
2023-01-19 10:00:00,8173.25,7005.75,147.09,88.13,-0.02754707546549127,0.222863
2023-01-19 11:00:00,7415.0,6655.0,131.72,248.93,-0.02754707546549127,0.222863
2023-01-19 12:00:00,7021.25,6395.0,142.59,92.08,-0.02754707546549127,0.222863
2023-01-19 13:00:00,6883.25,6304.75,147.15,137.02,-0.02754707546549127,0.222863
2023-01-19 14:00:00,6541.5,5953.25,152.49,355.92,-0.02754707546549127,0.222863
2023-01-19 15:00:00,6262.5,5876.5,170.17,205.56,-0.02754707546549127,0.222863
2023-01-19 16:00:00,6241.0,5766.5,177.0,-19.26,-0.02754707546549127,0.222863
2023-01-19 17:00:00,6395.5,5318.25,188.82,107.58,-0.02754707546549127,0.222863
2023-01-19 18:00:00,6456.25,4863.0,187.72,211.45,-0.02754707546549127,0.222863
2023-01-19 19:00:00,6334.75,4572.0,177.0,107.71,-0.02754707546549127,0.222863
2023-01-19 20:00:00,6028.5,4019.5,161.46,374.73,-0.02754707546549127,0.222863
2023-01-19 21:00:00,5703.25,3440.25,151.8,104.7,-0.02754707546549127,0.222863
2023-01-19 22:00:00,5403.5,3122.5,154.05,242.3,-0.02754707546549127,0.222863
2023-01-19 23:00:00,5127.25,2861.75,132.54,392.91,-0.02754707546549127,0.222863
2023-01-20 00:00:00,3292.0,2612.25,139.56,227.1,-0.024780306033615713,0.332883
2023-01-20 01:00:00,3108.25,2564.75,137.29,153.87,-0.024780306033615713,0.332883
2023-01-20 02:00:00,2900.5,2501.25,135.34,70.67,-0.024780306033615713,0.332883
2023-01-20 03:00:00,2755.75,2291.5,135.68,70.16,-0.024780306033615713,0.332883
2023-01-20 04:00:00,2617.5,2026.25,137.75,70.93,-0.024780306033615713,0.332883
2023-01-20 05:00:00,2464.0,1890.75,142.99,133.64,-0.024780306033615713,0.332883
2023-01-20 06:00:00,2325.75,1699.25,167.23,423.62,-0.024780306033615713,0.332883
2023-01-20 07:00:00,2091.5,1441.5,197.69,445.0,-0.024780306033615713,0.332883
2023-01-20 08:00:00,1873.25,1053.75,223.34,422.55,-0.024780306033615713,0.332883
2023-01-20 09:00:00,1648.5,860.5,210.64,601.39,-0.024780306033615713,0.332883
2023-01-20 10:00:00,1294.25,702.0,199.31,354.92,-0.024780306033615713,0.332883
2023-01-20 11:00:00,843.5,535.0,191.47,289.56,-0.024780306033615713,0.332883
2023-01-20 12:00:00,595.5,370.25,179.82,294.19,-0.024780306033615713,0.332883
2023-01-20 13:00:00,423.25,330.5,172.57,268.09,-0.024780306033615713,0.332883
2023-01-20 14:00:00,304.25,224.5,173.27,289.46,-0.024780306033615713,0.332883
2023-01-20 15:00:00,253.0,147.25,182.42,229.94,-0.024780306033615713,0.332883
2023-01-20 16:00:00,257.5,144.75,190.03,163.1,-0.024780306033615713,0.332883
2023-01-20 17:00:00,273.25,126.5,197.84,225.83,-0.024780306033615713,0.332883
2023-01-20 18:00:00,296.0,139.25,198.01,228.42,-0.024780306033615713,0.332883
2023-01-20 19:00:00,333.0,157.75,187.17,128.45,-0.024780306033615713,0.332883
2023-01-20 20:00:00,350.5,276.5,166.94,274.22,-0.024780306033615713,0.332883
2023-01-20 21:00:00,394.25,486.25,158.07,232.69,-0.024780306033615713,0.332883
2023-01-20 22:00:00,462.5,744.25,154.97,129.13,-0.024780306033615713,0.332883
2023-01-20 23:00:00,542.75,970.75,140.19,220.95,-0.024780306033615713,0.332883
2023-01-21 00:00:00,989.5,1181.75,136.94,242.36,-0.03825086050515512,0.248526
2023-01-21 01:00:00,1179.5,1331.75,133.07,121.4,-0.03825086050515512,0.248526
2023-01-21 02:00:00,1296.75,1547.0,133.2,209.73,-0.03825086050515512,0.248526
2023-01-21 03:00:00,1460.75,1859.0,127.07,80.86,-0.03825086050515512,0.248526
2023-01-21 04:00:00,1688.5,2490.75,124.69,81.61,-0.03825086050515512,0.248526
2023-01-21 05:00:00,2003.0,3172.25,125.47,105.8,-0.03825086050515512,0.248526
2023-01-21 06:00:00,2479.5,3741.0,123.96,226.6,-0.03825086050515512,0.248526
2023-01-21 07:00:00,3029.75,3933.25,133.26,239.18,-0.03825086050515512,0.248526
2023-01-21 08:00:00,3630.5,4437.25,144.88,142.52,-0.03825086050515512,0.248526
2023-01-21 09:00:00,4156.5,5028.75,163.1,232.81,-0.03825086050515512,0.248526
2023-01-21 10:00:00,4618.25,5824.0,161.53,161.35,-0.03825086050515512,0.248526
2023-01-21 11:00:00,5163.5,6274.75,149.11,237.79,-0.03825086050515512,0.248526
2023-01-21 12:00:00,5948.25,7155.25,140.53,234.97,-0.03825086050515512,0.248526
2023-01-21 13:00:00,7066.5,8249.25,130.19,101.07,-0.03825086050515512,0.248526
2023-01-21 14:00:00,8089.75,9550.5,129.77,100.29,-0.03825086050515512,0.248526
2023-01-21 15:00:00,9114.75,10891.5,129.12,133.79,-0.03825086050515512,0.248526
2023-01-21 16:00:00,10329.75,12385.25,137.03,50.23,-0.03825086050515512,0.248526
2023-01-21 17:00:00,11381.5,13107.75,165.25,132.39,-0.03825086050515512,0.248526
2023-01-21 18:00:00,12194.25,12808.0,169.97,171.85,-0.03825086050515512,0.248526
2023-01-21 19:00:00,12837.0,12052.0,136.36,43.3,-0.03825086050515512,0.248526
2023-01-21 20:00:00,13100.75,10590.75,131.62,-14.76,-0.03825086050515512,0.248526
2023-01-21 21:00:00,13211.5,9522.5,129.26,15.98,-0.03825086050515512,0.248526
2023-01-21 22:00:00,11879.25,8637.25,125.3,50.6,-0.03825086050515512,0.248526
2023-01-21 23:00:00,11446.75,7731.75,111.89,155.97,-0.03825086050515512,0.248526
2023-01-22 00:00:00,8535.25,7127.75,121.24,216.93,-0.02824359200965059,0.273323
2023-01-22 01:00:00,7675.5,6651.0,113.07,47.32,-0.02824359200965059,0.273323
2023-01-22 02:00:00,6971.25,6272.0,110.95,131.71,-0.02824359200965059,0.273323
2023-01-22 03:00:00,6329.0,5736.0,112.45,192.66,-0.02824359200965059,0.273323
2023-01-22 04:00:00,5845.25,5429.5,116.03,121.28,-0.02824359200965059,0.273323
2023-01-22 05:00:00,5539.75,4742.75,111.92,167.17,-0.02824359200965059,0.273323
2023-01-22 06:00:00,5373.0,4417.75,121.24,201.46,-0.02824359200965059,0.273323
2023-01-22 07:00:00,4914.0,4360.5,121.24,196.01,-0.02824359200965059,0.273323
2023-01-22 08:00:00,5532.25,3226.5,130.65,219.42,-0.02824359200965059,0.273323
2023-01-22 09:00:00,5124.5,3023.75,138.55,245.05,-0.02824359200965059,0.273323
2023-01-22 10:00:00,4736.5,2755.75,143.74,235.62,-0.02824359200965059,0.273323
2023-01-22 11:00:00,4404.25,3448.0,153.68,245.23,-0.02824359200965059,0.273323
2023-01-22 12:00:00,4051.0,3147.5,153.49,187.76,-0.02824359200965059,0.273323
2023-01-22 13:00:00,3735.5,2913.5,142.52,228.1,-0.02824359200965059,0.273323
2023-01-22 14:00:00,3518.5,2805.75,147.17,189.23,-0.02824359200965059,0.273323
2023-01-22 15:00:00,3398.0,2736.25,149.64,228.71,-0.02824359200965059,0.273323
2023-01-22 16:00:00,3388.75,2672.0,162.5,223.49,-0.02824359200965059,0.273323
2023-01-22 17:00:00,3365.5,2605.25,182.41,289.21,-0.02824359200965059,0.273323
2023-01-22 18:00:00,3224.5,2523.5,191.99,283.29,-0.02824359200965059,0.273323
2023-01-22 19:00:00,3083.0,2220.5,189.26,209.74,-0.02824359200965059,0.273323
2023-01-22 20:00:00,2834.75,1994.0,170.08,276.55,-0.02824359200965059,0.273323
2023-01-22 21:00:00,2553.5,1731.75,162.25,270.12,-0.02824359200965059,0.273323
2023-01-22 22:00:00,2270.25,1552.25,154.74,74.37,-0.02824359200965059,0.273323
2023-01-22 23:00:00,2021.25,1335.25,145.9,75.36,-0.02824359200965059,0.273323
2023-01-23 00:00:00,1473.0,1171.5,141.53,184.77,-0.032216151351464356,0.305364
2023-01-23 01:00:00,1352.0,1086.25,141.57,277.21,-0.032216151351464356,0.305364
2023-01-23 02:00:00,1222.0,1077.25,141.0,78.27,-0.032216151351464356,0.305364
2023-01-23 03:00:00,1137.75,945.0,140.23,238.84,-0.032216151351464356,0.305364
2023-01-23 04:00:00,1062.0,750.5,142.4,335.24,-0.032216151351464356,0.305364
2023-01-23 05:00:00,1026.0,679.5,142.82,197.95,-0.032216151351464356,0.305364
2023-01-23 06:00:00,989.25,662.75,180.49,363.39,-0.032216151351464356,0.305364
2023-01-23 07:00:00,927.75,626.75,215.24,273.33,-0.032216151351464356,0.305364
2023-01-23 08:00:00,877.25,529.25,245.06,395.24,-0.032216151351464356,0.305364
2023-01-23 09:00:00,789.5,391.0,256.74,431.2,-0.032216151351464356,0.305364
2023-01-23 10:00:00,631.25,275.75,237.47,473.47,-0.032216151351464356,0.305364
2023-01-23 11:00:00,495.25,267.75,218.75,517.73,-0.032216151351464356,0.305364
2023-01-23 12:00:00,453.5,453.5,209.93,284.0,-0.032216151351464356,0.305364
2023-01-23 13:00:00,504.0,607.0,208.25,409.52,-0.032216151351464356,0.305364
2023-01-23 14:00:00,618.0,671.75,208.73,329.78,-0.032216151351464356,0.305364
2023-01-23 15:00:00,779.25,820.75,208.07,194.26,-0.032216151351464356,0.305364
2023-01-23 16:00:00,994.75,1039.75,213.38,304.6,-0.032216151351464356,0.305364
2023-01-23 17:00:00,1185.25,1306.75,236.49,235.51,-0.032216151351464356,0.305364
2023-01-23 18:00:00,1281.5,1358.25,235.7,261.53,-0.032216151351464356,0.305364
2023-01-23 19:00:00,1273.5,1254.0,212.06,289.17,-0.032216151351464356,0.305364
2023-01-23 20:00:00,1184.0,1095.25,193.38,293.01,-0.032216151351464356,0.305364
2023-01-23 21:00:00,1103.75,917.0,174.83,41.87,-0.032216151351464356,0.305364
2023-01-23 22:00:00,1039.5,942.0,163.51,108.69,-0.032216151351464356,0.305364
2023-01-23 23:00:00,1000.25,949.5,155.33,113.13,-0.032216151351464356,0.305364
2023-01-24 00:00:00,860.75,952.75,156.63,175.68,-0.03409406530211814,0.198323
2023-01-24 01:00:00,831.25,901.0,152.09,89.77,-0.03409406530211814,0.198323
2023-01-24 02:00:00,753.5,761.5,147.07,86.09,-0.03409406530211814,0.198323
2023-01-24 03:00:00,719.25,736.25,141.62,81.3,-0.03409406530211814,0.198323
2023-01-24 04:00:00,725.25,759.5,145.99,192.82,-0.03409406530211814,0.198323
2023-01-24 05:00:00,742.75,770.25,155.19,189.27,-0.03409406530211814,0.198323
2023-01-24 06:00:00,734.75,664.0,174.45,267.11,-0.03409406530211814,0.198323
2023-01-24 07:00:00,683.75,576.5,199.6,177.15,-0.03409406530211814,0.198323
2023-01-24 08:00:00,621.0,571.25,238.58,172.03,-0.03409406530211814,0.198323
2023-01-24 09:00:00,532.5,537.25,243.64,265.5,-0.03409406530211814,0.198323
2023-01-24 10:00:00,431.75,397.25,226.76,408.99,-0.03409406530211814,0.198323
2023-01-24 11:00:00,379.25,346.5,218.51,539.46,-0.03409406530211814,0.198323
2023-01-24 12:00:00,382.25,312.5,207.05,349.77,-0.03409406530211814,0.198323
2023-01-24 13:00:00,440.0,383.0,195.77,286.64,-0.03409406530211814,0.198323
2023-01-24 14:00:00,467.5,404.0,204.54,280.46,-0.03409406530211814,0.198323
2023-01-24 15:00:00,465.75,408.5,207.11,334.26,-0.03409406530211814,0.198323
2023-01-24 16:00:00,473.25,362.25,213.38,291.51,-0.03409406530211814,0.198323
